num_joins,num_where,has_order_by,has_group_by,query_length,rows_examined,buffer_pool_hit_ratio,connections_count,hour_of_day,day_of_week,num_subqueries,num_predicates,num_aggregates,is_peak_hour,is_slow
0,0,1,0,53,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,87,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,154,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,110,0,0.9955,4,22,3,1,0,0,0,1
0,1,0,0,108,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,108,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,138,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,125,0,0.9955,4,22,3,0,0,0,0,1
0,0,1,0,60,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,88,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,85,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,106,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,97,0,0.9955,4,22,3,0,0,0,0,1
0,2,0,0,197,0,0.9955,4,22,3,3,0,2,0,1
0,1,0,0,108,0,0.9955,4,22,3,0,0,0,0,1
0,2,0,1,202,0,0.9955,4,22,3,2,0,1,0,1
0,1,0,0,119,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,170,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,114,0,0.9955,4,22,3,0,0,0,0,1
0,0,1,0,69,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,126,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,135,0,0.9955,4,22,3,0,0,0,0,1
0,1,1,0,211,0,0.9955,4,22,3,3,0,1,0,1
0,1,0,0,233,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,157,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,174,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,162,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,127,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,300,0,0.9955,4,22,3,1,0,1,0,1
0,0,1,0,48,0,0.9955,4,22,3,0,0,0,0,1
0,1,0,0,112,0,0.9955,4,22,3,0,0,0,0,1
0,0,1,0,50,0,0.9941,4,22,3,0,0,0,0,1
0,0,1,0,49,0,0.9941,4,22,3,0,0,0,0,1
0,0,1,0,52,0,0.9941,4,22,3,0,0,0,0,1
0,0,1,0,56,0,0.9974,2,23,3,0,0,0,0,1
0,0,1,0,56,0,0.9974,2,23,3,0,0,0,0,1
2,0,0,0,144,0,0.9974,2,23,3,0,0,0,0,1
0,0,1,0,54,0,0.9974,2,23,3,0,0,0,0,1
0,4,0,0,265,0,0.997,1,0,4,0,0,0,1,1
1,1,0,0,134,0,0.997,1,0,4,0,0,0,1,1
0,1,0,0,158,0,0.997,1,0,4,0,0,0,1,1
0,2,0,0,122,0,0.997,1,0,4,0,0,0,1,1
0,1,0,0,55,0,0.997,1,0,4,0,0,0,1,1
0,1,0,1,89,0,0.997,1,0,4,0,0,2,1,1
0,1,1,0,74,0,0.997,1,0,4,0,0,0,1,1
0,0,1,0,55,0,0.997,1,0,4,0,0,0,1,1
0,0,0,1,86,0,0.997,1,0,4,0,0,2,1,1
0,1,0,0,156,0,0.997,1,0,4,0,0,0,1,1
0,1,0,0,77,0,0.997,1,0,4,0,0,0,1,1
0,1,0,0,149,0,0.997,1,0,4,0,0,0,1,1
0,1,0,0,110,0,0.997,1,0,4,0,0,0,1,1
0,1,1,1,164,0,0.997,1,0,4,1,0,1,1,1
2,0,0,0,132,0,0.997,1,0,4,0,0,0,1,1
0,2,0,0,128,0,0.997,1,0,4,1,0,0,1,1
0,1,0,0,115,0,0.997,1,0,4,0,0,0,1,1
0,1,1,0,277,0,0.997,1,0,4,0,0,0,1,1
0,0,1,0,54,0,0.997,1,0,4,0,0,0,1,1
0,0,1,0,56,0,0.997,1,0,4,0,0,0,1,1
0,0,1,0,79,0,0.997,1,0,4,1,0,1,1,1
0,0,1,0,81,0,0.997,1,0,4,1,0,1,1,1
0,0,1,0,63,0,0.997,1,0,4,0,0,0,1,1
0,0,1,0,99,0,0.997,1,0,4,0,0,0,1,1
0,0,1,0,131,0,0.997,1,0,4,0,0,0,1,1
0,0,1,0,43,0,0.9995,3,20,4,0,0,0,0,1
0,1,0,0,61,0,0.9995,3,22,4,0,0,0,0,1
0,0,1,1,388,0,0.9995,3,11,5,0,0,1,1,1
0,1,0,0,243,0,0.9995,3,0,6,0,0,0,1,1
2,2,1,1,999,0,0.9995,3,20,1,0,0,4,0,1
0,1,0,0,36,0,0.9995,3,13,3,0,0,0,0,1
0,1,0,0,91,0,0.9995,3,13,3,0,0,0,0,1
0,0,1,0,295,0,0.9995,3,13,3,0,0,0,0,1
0,1,0,0,50,0,0.9995,3,14,3,0,0,0,1,1
1,0,0,0,89,0,0.9995,3,15,3,0,0,0,1,1
0,0,1,0,114,0,0.9995,3,16,3,0,0,0,1,1
0,1,0,0,62,0,0.9995,3,16,3,0,0,0,1,1
0,0,0,0,215,0,0.9995,3,16,3,0,0,0,1,1
0,1,0,0,47,0,0.9995,3,17,3,0,0,0,1,1
3,0,0,1,292,0,0.9995,3,18,3,0,0,2,1,1
1,0,1,1,255,0,0.9995,3,18,3,0,0,2,1,1
2,0,1,1,296,0,0.9995,3,18,3,0,0,3,1,1
3,0,1,1,369,0,0.9995,3,18,3,0,0,2,1,1
2,0,1,1,365,0,0.9995,3,18,3,0,0,5,1,1
0,1,0,0,90,0,0.9995,3,18,3,0,0,0,1,1
0,1,0,0,57,0,0.9995,3,18,3,0,0,0,1,1
1,1,1,1,366,0,0.9995,3,18,3,0,0,1,1,1
0,1,0,0,955,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,46,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,75,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,74,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,66,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,69,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,126,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,57,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,70,0,0.9995,3,21,3,0,0,0,0,1
1,1,1,1,185,0,0.9995,3,21,3,0,0,1,0,1
0,1,0,0,243,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,73,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,58,0,0.9995,3,21,3,0,0,0,0,1
0,1,0,0,65,0,0.9995,3,21,3,0,0,0,0,1
2,0,1,1,247,0,0.9995,3,21,3,0,0,2,0,1
1,1,1,1,241,0,0.9995,3,21,3,0,0,3,0,1
2,1,1,1,225,0,0.9995,3,21,3,0,0,1,0,1
0,0,1,1,129,0,0.9995,3,21,3,0,0,2,0,1
0,0,0,0,23,0,0.9995,3,11,4,0,0,0,1,1
0,1,1,0,62,0,0.9995,3,11,4,0,0,0,1,1
