num_joins,num_where,has_order_by,has_group_by,query_length,rows_examined,using_filesort,using_temporary,index_count,buffer_pool_hit_ratio,connections_count,hour_of_day,day_of_week,access_type,is_slow,execution_time
0,1,0,0,44,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.003337
0,1,0,0,45,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004708
0,1,0,0,44,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.000606
0,1,0,0,51,500,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.005263
0,1,0,0,51,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004643
0,1,0,0,48,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.003238
0,1,0,0,46,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.00468
0,1,0,0,46,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.005994
0,1,0,0,42,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.005099
0,1,0,0,62,350,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004692
0,1,0,0,44,500,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.001008
0,1,0,0,48,350,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.006412
0,1,0,0,59,350,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.000491
0,1,0,0,45,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.001313
0,1,0,0,56,350,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.002153
0,1,0,0,59,350,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004309
0,1,0,0,60,500,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004311
0,1,0,0,49,400,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.002842
0,1,0,0,45,500,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.005566
0,1,0,0,45,350,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.00173
0,1,0,0,44,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004546
0,1,0,0,52,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.003599
0,1,0,0,53,400,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.005079
0,1,0,0,50,350,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.001586
0,1,0,0,51,400,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004142
0,1,0,0,55,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.002986
0,1,0,0,58,500,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004833
0,1,0,0,52,400,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.000482
0,1,0,0,52,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.003043
0,1,0,0,52,500,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.000401
0,1,0,0,44,500,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.00615
0,1,0,0,49,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.002262
0,1,0,0,43,400,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.007074
0,1,0,0,58,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.00449
0,1,0,0,59,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.000398
0,1,0,0,59,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.003877
0,1,0,0,57,300,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.002779
0,1,0,0,46,400,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004661
0,1,0,0,56,500,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.003062
0,1,0,0,58,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.004445
0,1,0,0,45,350,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.003966
0,1,0,0,55,450,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.006109
0,1,0,0,51,500,0,0,0.0,0.9935,5,19,3,UNKNOWN,0,0.00593
0,1,0,0,42,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.00218
0,1,0,0,45,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.00385
0,1,0,0,47,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003706
0,1,0,0,52,300,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.000537
0,1,0,0,47,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004059
0,1,0,0,62,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004263
0,1,0,0,49,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003256
0,1,0,0,51,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003863
0,1,0,0,55,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.00375
0,1,0,0,43,300,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.002932
0,1,0,0,62,500,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004545
0,1,0,0,50,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003197
0,1,0,0,56,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.002721
0,1,0,0,51,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004806
0,1,0,0,59,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.000499
0,1,0,0,53,300,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.00284
0,1,0,0,44,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.002381
0,1,0,0,58,300,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.00282
0,1,0,0,60,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004017
0,1,0,0,57,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.001948
0,1,0,0,45,500,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004063
0,1,0,0,46,500,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004861
0,1,0,0,59,500,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003643
0,1,0,0,51,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003467
0,1,0,0,46,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003368
0,1,0,0,50,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004074
0,1,0,0,50,500,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004591
0,1,0,0,45,300,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.002952
0,1,0,0,47,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003211
0,1,0,0,59,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003241
0,1,0,0,59,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.00044
0,1,0,0,48,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003806
0,1,0,0,46,500,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.005511
0,1,0,0,51,300,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003381
0,1,0,0,46,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003981
0,1,0,0,41,300,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.002115
0,1,0,0,47,500,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004012
0,1,0,0,50,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003838
0,1,0,0,44,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003109
6,0,1,1,1181,14250,0,0,0.0,0.9935,3,19,3,UNKNOWN,1,14.7008
0,1,0,0,44,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.000493
0,1,0,0,53,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004891
0,1,0,0,55,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003886
0,1,0,0,41,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004575
0,1,0,0,60,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003862
0,1,0,0,48,450,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004447
0,1,0,0,58,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003637
0,1,0,0,44,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003035
0,1,0,0,44,500,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.002988
0,1,0,0,50,400,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003196
0,1,0,0,46,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003862
0,1,0,0,56,300,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.002129
0,1,0,0,58,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.003871
0,1,0,0,44,300,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.000457
0,1,0,0,58,500,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.004647
0,1,0,0,44,350,0,0,0.0,0.9935,3,19,3,UNKNOWN,0,0.002938
5,1,1,1,983,58383,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,6.96906
4,1,1,1,1077,81476,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,6.12126
3,1,1,1,1155,112706,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,4.92595
3,1,1,1,874,92965,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,5.20183
4,1,1,1,945,83173,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,5.05891
9,0,1,1,1558,17260,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,4.73471
0,1,0,0,51,400,0,0,0.0,0.9934,3,19,3,UNKNOWN,0,0.004311
0,1,0,0,47,300,0,0,0.0,0.9934,3,19,3,UNKNOWN,0,0.00304
0,1,0,0,42,350,0,0,0.0,0.9934,3,19,3,UNKNOWN,0,0.001566
0,1,0,0,48,500,0,0,0.0,0.9934,3,19,3,UNKNOWN,0,0.004207
0,1,0,0,53,500,0,0,0.0,0.9934,3,19,3,UNKNOWN,0,0.0041
0,1,0,0,53,350,0,0,0.0,0.9934,3,19,3,UNKNOWN,0,0.003318
7,0,1,1,1267,32491,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,13.7283
4,1,1,1,1049,38070,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,6.95408
5,1,1,1,1436,362052,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,2.77716
3,1,1,1,1239,362052,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,2.12094
3,1,1,1,1580,362052,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,1.78763
10,0,1,1,2075,339463,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,2.75305
12,1,1,1,2325,38128,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,8.26614
10,0,1,1,1704,14365,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,6.57161
9,0,1,1,1782,6915400,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,6.82588
8,1,1,1,1794,49168,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,6.32837
7,0,1,1,1328,14246,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,6.15819
2,5,1,1,1718,1834130,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,1.24068
4,4,1,1,1273,1446099,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,8.58395
4,5,1,1,1753,1446099,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,7.47965
4,4,1,1,1892,1493018,0,0,0.0,0.9934,3,19,3,UNKNOWN,1,6.91145
0,1,0,0,43,450,0,0,0.0,0.9934,3,19,3,UNKNOWN,0,0.004303
0,1,0,0,59,450,0,0,0.0,0.9934,3,19,3,UNKNOWN,0,0.002962
0,1,0,0,43,350,0,0,0.0,0.9934,3,19,3,UNKNOWN,0,0.003017
3,9,1,1,1496,3825224,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,1.52364
2,5,1,1,1403,3808837,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,2.1257
3,7,1,1,1714,283549,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,1.31929
4,7,1,1,1769,1015568,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,11.6717
6,26,1,1,4157,662000,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,3.89084
6,20,1,1,3349,668236,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,2.94185
6,19,1,1,3209,666196,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,3.22842
6,19,1,1,3209,710145,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,3.34421
0,33,1,1,5663,476168,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,2.52436
0,16,1,1,3024,626848,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,1.47065
0,62,1,1,5960,532453,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,2.80903
2,10,1,1,1906,2848786,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,1.28061
2,8,1,1,2174,2848796,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,1.12783
0,1,0,0,62,300,0,0,0.0,0.9936,3,20,3,UNKNOWN,0,0.002895
2,0,1,1,226,900036,0,0,0.0,0.9936,3,20,3,UNKNOWN,1,2.03882
2,1,1,1,243,139362,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,11.9379
2,1,1,1,213,126230,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,10.0641
1,1,1,1,195,132990,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,9.67834
2,0,1,1,216,170450,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,9.98293
2,0,1,1,190,296498,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,10.7784
1,1,1,1,244,99129,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,5.32025
2,0,1,1,289,871480,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,2.44944
2,1,1,1,226,202674,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,11.1438
2,0,1,1,208,155980,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,10.4581
1,0,1,1,240,125463,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,1.90423
1,1,1,1,298,630048,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,80.2077
2,1,1,1,374,183327,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,8.81164
2,1,1,1,240,113666,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,2.07817
2,0,1,1,239,151425,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,10.3803
1,1,1,1,200,81153,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,2.33953
1,0,1,1,186,93887,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,1.12176
2,1,1,1,225,91622,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,2.8981
1,1,1,1,167,171654,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,1.21746
1,1,1,1,226,59607,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,6.45077
2,1,1,1,254,157248,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,1.91504
1,0,1,1,165,120000,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,8.9804
2,0,1,1,314,51345180,0,0,0.0,0.9929,9,20,3,UNKNOWN,1,202.045
0,4,1,0,321,335129,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,10.3024
2,0,1,1,229,232349,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,1.73144
1,1,1,1,224,120012,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,6.20559
2,0,1,1,204,113940,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,2.91954
2,1,1,1,251,106792,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,3.71454
2,1,1,1,212,136944,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,3.19635
0,0,1,1,169,600043,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,61.0463
3,0,1,1,427,125090,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,2.98322
1,1,1,1,386,65493,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,1.12566
0,0,1,1,121,340016,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,61.1099
0,2,1,1,332,617463,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,43.6833
0,3,1,0,395,98499,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,4.53489
3,0,1,1,246,200844,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,10.4696
2,1,1,1,478,153053,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,7.53573
1,1,1,1,187,217756,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,1.56582
0,1,1,1,177,600040,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,61.3135
0,2,1,0,231,600024,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,78.3988
1,0,1,1,178,60052,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,6.4027
0,3,1,0,281,1863336,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,1.30037
1,1,1,1,191,60730,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,7.25633
1,0,1,1,167,176970,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,8.97775
2,0,1,1,395,51345180,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,199.392
0,4,1,0,362,702029,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,11.0986
0,2,1,0,331,1260054,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,70.4543
1,3,1,0,348,130245,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,7.67025
1,2,1,1,309,784584,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,5.51103
0,3,1,0,414,3630495,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,5.15934
0,4,1,1,663,35169115,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,46.641
0,0,1,1,180,340016,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,52.9473
0,4,1,0,458,338260,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,7.49129
0,3,1,1,410,940046,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,4.41782
0,4,1,1,564,322646,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,24.2377
2,1,1,0,205,123952,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,5.44776
1,4,1,1,629,8550919,0,0,0.0,0.9928,9,21,3,UNKNOWN,1,86.9971
2,5,1,1,622,9214932,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,43.5817
1,1,1,1,252,171654,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,11.0281
0,1,1,0,167,1799286,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,1.46421
0,1,1,1,160,2700124,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,4.31094
0,2,1,1,203,1425922,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,11.7165
0,1,1,0,165,54078,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,1.16892
0,3,1,0,447,1540064,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,158.849
0,0,1,1,188,92518,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,1.81495
0,4,1,0,535,5429655,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,5.20777
0,3,1,0,307,702029,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,11.5668
0,3,1,0,550,126236,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,8.42807
0,6,1,0,536,300012,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,1.3967
0,4,1,0,548,2440100,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,165.211
0,3,1,0,285,155864,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,1.68347
1,3,1,0,711,143949,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,2.40285
0,5,1,0,718,309936,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,3.03826
0,2,1,1,470,1217485,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,45.3902
0,3,1,1,364,402023,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,8.57614
2,1,1,1,404,749143,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,6.11353
0,4,1,0,351,313985,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,4.00343
4,0,1,1,423,946948,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,5.40013
0,4,1,0,495,1270052,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,155.119
0,0,1,1,272,600037,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,67.7131
0,4,1,0,515,5487038,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,4.81894
0,3,1,0,728,105865,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,1.4389
0,6,1,0,593,300012,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,1.33861
3,1,1,1,743,212743,0,0,0.0,0.9915,9,21,3,UNKNOWN,1,1.6608
1,1,1,1,677,104106,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,1.7307
2,1,1,1,556,993885,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,28.8411
1,0,1,1,1469,94091,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,1.36361
0,4,1,1,540,1240058,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,75.669
1,1,1,1,557,69328,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,1.48435
2,2,1,1,712,112798,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,1.0848
2,1,1,1,477,182091,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,649.816
0,3,1,0,350,1540064,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,147.837
3,1,1,1,1044,963092,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,14.3042
0,0,1,1,213,600035,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,1.28897
1,0,1,1,330,135030,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,5.80563
3,0,1,1,570,307428,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,20.3478
4,1,1,1,1009,173560,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,14.5478
3,3,1,1,907,656996,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,131.765
0,4,1,0,359,1895337,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,2.32144
0,4,1,1,559,963585,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,9.27446
0,5,1,0,676,1840076,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,158.35
0,0,1,0,326,1200048,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,10.8013
0,5,1,0,669,1927338,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,2.23775
4,7,1,1,1182,3022094,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,76.6584
0,4,1,0,839,116179,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,1.76499
6,2,1,1,2343,18614904,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,59.0281
0,6,1,0,720,346174,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,8.63656
0,4,1,0,400,792033,0,0,0.0,0.9905,10,21,3,UNKNOWN,1,18.7685
5,0,1,1,710,1404593,0,0,0.0,0.9904,10,21,3,UNKNOWN,1,17.8826
3,1,1,1,502,673932,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,119.905
0,5,1,1,662,1540070,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,85.7072
0,1,1,1,183,2700124,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,6.07272
2,2,1,1,845,17310528,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,43.1032
2,1,1,1,800,235628,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,7.4019
3,0,1,1,309,946948,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,2672.75
0,6,1,1,813,1217486,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,53.5261
0,4,1,1,881,5481141,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,5.45855
0,1,1,1,249,2634169,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,3.96032
0,1,1,1,192,3900178,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,7.59668
3,1,1,1,495,125061,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,1.32047
0,1,1,0,178,71997,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,2.7786
0,1,1,0,225,78093,0,0,0.0,0.9903,10,21,3,UNKNOWN,1,3.00434
0,1,1,0,173,300032,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,1.44897
0,1,1,0,157,1799286,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,2.82614
2,1,1,1,393,17832165,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,168.721
4,0,1,1,323,363129,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,31.9707
3,1,1,1,876,219310,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,20.3845
2,0,1,1,243,64234,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,8.37516
2,0,1,1,266,830400,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,2.75977
0,1,1,0,146,320202,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,85.6405
0,1,1,1,211,1302891,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,2.41637
4,0,1,1,335,946948,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,2697.07
2,0,1,1,343,51345180,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,337.598
3,0,1,1,298,169180,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,10.5663
0,5,1,0,633,1300054,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,206.988
2,0,1,1,250,346948,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,5.78089
2,0,1,1,259,148512,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,14.7798
4,0,1,1,318,900036,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,6.20226
0,5,1,0,720,5519039,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,6.26917
0,5,1,0,1131,157840,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,4.07199
0,7,1,0,896,4848613,0,0,0.0,0.9898,10,21,3,UNKNOWN,1,17.1788
0,3,1,0,338,1240052,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,137.856
0,6,1,1,756,1840082,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,75.0993
2,3,1,1,1033,34433408,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,47.5612
1,1,1,1,366,99721,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,3.68711
0,8,1,1,976,1217486,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,44.9345
0,4,1,1,906,11083806,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,9.65117
0,6,1,0,433,1927338,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,2.92647
3,0,1,1,592,149776,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,3.79148
0,2,1,1,320,600042,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,64.2412
0,4,1,0,350,352295,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,3.13162
0,6,1,0,737,1332055,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,159.407
0,0,1,1,319,1200061,0,0,0.0,0.9897,12,21,3,UNKNOWN,1,63.8963
